frame,timestamp,side,cx,cy,length,angle_deg,brightness,color
174,2.9,right,484.57,215.361,35.059,-9.624,0.9,1
175,2.9166666666666665,left,587.607,208.553,23.561,169.566,0.95,0
175,2.9166666666666665,right,627.95,209.46,25.935,-11.534,0.95,0
175,2.9166666666666665,left,205.776,202.262,34.892,193.178,0.9,1
175,2.9166666666666665,right,257.503,199.451,37.314,10.361,0.9,1
175,2.9166666666666665,left,427.206,213.271,36.788,169.192,0.9,1
175,2.9166666666666665,right,484.345,215.845,34.472,-10.782,0.9,1
175,2.9166666666666665,distractor,119.761,165.377,10.831,106.172,0.35,1
176,2.933333333333333,left,591.536,208.591,24.606,167.014,0.95,0
176,2.933333333333333,left,207.352,202.84,35.701,191.946,0.9,1
176,2.933333333333333,right,259.006,198.597,36.463,9.972,0.9,1
176,2.933333333333333,left,428.801,213.23,37.426,169.408,0.9,1
176,2.933333333333333,right,484.556,215.401,34.372,-10.891,0.9,1
177,2.95,left,595.017,208.311,24.766,167.742,0.95,0
177,2.95,left,207.846,202.892,34.378,193.575,0.9,1
177,2.95,right,259.659,198.983,37.586,15.441,0.9,1
177,2.95,left,429.947,213.348,36.831,167.138,0.9,1
177,2.95,right,486.877,214.677,34.361,-8.444,0.9,1
178,2.966666666666667,left,598.349,208.653,25.041,168.918,0.95,0
178,2.966666666666667,left,208.264,202.211,34.447,191.336,0.9,1
178,2.966666666666667,right,261.49,198.419,36.956,11.626,0.9,1
178,2.966666666666667,left,431.466,213.53,37.511,167.042,0.9,1
178,2.966666666666667,right,486.23,214.345,33.168,-10.64,0.9,1
179,2.9833333333333334,left,600.477,209.407,25.503,166.771,0.95,0
179,2.9833333333333334,left,209.786,202.56,34.182,191.031,0.9,1
179,2.9833333333333334,right,263.981,200.542,37.762,12.195,0.9,1
179,2.9833333333333334,left,432.974,213.473,37.745,168.236,0.9,1
179,2.9833333333333334,right,485.93,214.905,33.838,-15.993,0.9,1
182,3.033333333333333,distractor,430.059,415.005,10.458,88.379,0.35,0
189,3.15,distractor,585.801,390.398,10.047,65.066,0.35,0
193,3.216666666666667,right,529.36,222.338,24.269,4.485,0.95,0
193,3.216666666666667,left,219.532,201.373,34.685,189.485,0.9,1
193,3.216666666666667,right,284.0,199.263,39.014,10.874,0.9,1
193,3.216666666666667,left,450.306,212.891,36.667,167.397,0.9,1
193,3.216666666666667,right,492.503,215.521,32.702,-14.505,0.9,1
194,3.2333333333333334,right,531.979,222.829,23.16,1.354,0.95,0
194,3.2333333333333334,left,221.265,200.598,35.513,193.647,0.9,1
194,3.2333333333333334,right,287.124,197.881,37.336,8.73,0.9,1
194,3.2333333333333334,left,450.754,213.673,36.935,170.546,0.9,1
194,3.2333333333333334,right,491.905,215.391,33.076,-11.703,0.9,1
195,3.25,right,535.338,222.688,24.102,1.099,0.95,0
195,3.25,left,220.264,201.65,33.866,190.865,0.9,1
195,3.25,right,287.916,198.626,37.368,10.204,0.9,1
195,3.25,left,452.537,213.473,35.698,169.647,0.9,1
195,3.25,right,492.868,214.888,33.046,-11.043,0.9,1
196,3.2666666666666666,right,538.046,222.985,20.43,0.886,0.95,0
196,3.2666666666666666,left,221.886,201.082,37.266,194.613,0.9,1
196,3.2666666666666666,right,290.136,199.479,35.115,12.621,0.9,1
196,3.2666666666666666,left,454.058,214.034,35.56,167.049,0.9,1
196,3.2666666666666666,right,493.567,216.28,34.766,-9.233,0.9,1
196,3.2666666666666666,distractor,572.332,353.375,14.15,78.36,0.35,1
197,3.283333333333333,right,540.242,223.561,21.811,3.637,0.95,0
197,3.283333333333333,left,222.688,200.31,36.732,190.088,0.9,1
197,3.283333333333333,right,290.793,198.463,35.582,8.315,0.9,1
197,3.283333333333333,left,453.895,214.82,36.141,166.159,0.9,1
197,3.283333333333333,right,492.925,216.542,35.014,-13.827,0.9,1
198,3.3,right,544.444,223.344,22.953,0.214,0.95,0
198,3.3,left,222.752,200.925,35.495,188.108,0.9,1
198,3.3,right,292.572,199.404,37.368,6.888,0.9,1
198,3.3,left,455.673,214.1,37.454,166.006,0.9,1
198,3.3,right,494.33,215.839,34.053,-15.948,0.9,1
199,3.316666666666667,right,546.639,223.148,23.059,4.079,0.95,0
199,3.316666666666667,left,225.17,202.023,35.346,190.007,0.9,1
199,3.316666666666667,right,293.695,198.87,38.378,10.064,0.9,1
199,3.316666666666667,left,457.25,213.327,36.064,166.832,0.9,1
199,3.316666666666667,right,492.854,215.222,33.183,-13.886,0.9,1
200,3.3333333333333335,right,548.996,222.92,22.178,1.045,0.95,0
200,3.3333333333333335,left,225.486,201.424,36.689,190.269,0.9,1
200,3.3333333333333335,right,296.081,198.883,37.634,9.753,0.9,1
200,3.3333333333333335,left,457.114,213.42,38.419,165.549,0.9,1
200,3.3333333333333335,right,494.166,215.428,34.559,-11.488,0.9,1
201,3.35,right,553.101,223.127,21.794,2.094,0.95,0
201,3.35,left,225.701,199.961,34.255,186.649,0.9,1
201,3.35,right,298.32,197.925,38.074,7.69,0.9,1
201,3.35,left,459.143,214.694,37.392,163.357,0.9,1
201,3.35,right,493.817,215.768,32.756,-14.455,0.9,1
202,3.3666666666666667,right,555.984,223.251,21.831,11.014,0.95,0
202,3.3666666666666667,left,228.14,200.166,36.361,189.617,0.9,1
202,3.3666666666666667,right,299.641,199.203,39.184,10.13,0.9,1
202,3.3666666666666667,left,460.169,213.181,35.951,168.115,0.9,1
202,3.3666666666666667,right,493.238,215.786,36.424,-12.835,0.9,1
203,3.3833333333333333,right,559.15,223.034,21.636,-2.996,0.95,0
203,3.3833333333333333,left,228.329,201.108,35.476,189.143,0.9,1
203,3.3833333333333333,right,300.736,199.165,37.882,9.323,0.9,1
203,3.3833333333333333,left,461.421,212.924,34.313,168.06,0.9,1
203,3.3833333333333333,right,494.67,215.486,34.067,-11.992,0.9,1
203,3.3833333333333333,distractor,256.436,99.415,13.069,82.56,0.35,0
205,3.4166666666666665,right,564.697,222.821,20.834,4.052,0.95,0
205,3.4166666666666665,left,231.638,200.52,35.993,187.528,0.9,1
205,3.4166666666666665,right,305.349,198.434,36.621,10.596,0.9,1
205,3.4166666666666665,left,464.204,213.605,36.99,165.189,0.9,1
205,3.4166666666666665,right,495.485,216.903,33.422,-17.29,0.9,1
206,3.433333333333333,right,567.439,222.543,22.302,-5.735,0.95,0
206,3.433333333333333,left,231.49,201.083,34.554,190.481,0.9,1
206,3.433333333333333,right,307.757,198.525,38.625,10.767,0.9,1
206,3.433333333333333,left,464.562,214.0,36.459,169.24,0.9,1
206,3.433333333333333,right,495.371,215.592,32.652,-16.201,0.9,1
207,3.45,right,569.038,224.382,21.931,-3.46,0.95,0
207,3.45,left,233.531,201.075,37.624,186.591,0.9,1
207,3.45,right,309.001,198.354,35.153,5.182,0.9,1
207,3.45,left,464.934,215.099,35.86,164.43,0.9,1
207,3.45,right,495.59,215.773,34.007,-12.386,0.9,1
208,3.466666666666667,left,515.934,224.306,21.977,179.537,0.95,0
208,3.466666666666667,right,572.243,223.038,21.347,-9.964,0.95,0
208,3.466666666666667,left,235.016,200.056,35.602,190.318,0.9,1
208,3.466666666666667,right,310.014,197.871,37.02,8.603,0.9,1
208,3.466666666666667,left,466.288,212.611,34.326,167.251,0.9,1
208,3.466666666666667,right,495.868,215.684,32.561,-11.68,0.9,1
209,3.4833333333333334,left,519.495,223.894,21.662,174.094,0.95,0
209,3.4833333333333334,right,573.628,223.209,21.635,-8.373,0.95,0
209,3.4833333333333334,left,236.824,200.779,35.641,187.094,0.9,1
209,3.4833333333333334,right,313.127,197.993,37.378,9.564,0.9,1
209,3.4833333333333334,left,467.955,214.163,35.691,167.095,0.9,1
209,3.4833333333333334,right,495.952,215.767,33.506,-17.773,0.9,1
210,3.5,left,522.343,223.465,23.521,179.528,0.95,0
210,3.5,right,578.102,223.582,22.121,-7.1,0.95,0
210,3.5,left,236.952,200.79,37.536,188.028,0.9,1
210,3.5,right,314.423,197.89,36.347,8.264,0.9,1
210,3.5,left,468.205,213.963,35.13,166.004,0.9,1
210,3.5,right,495.364,215.915,34.284,-15.899,0.9,1
210,3.5,distractor,255.822,69.373,13.338,98.776,0.35,0
211,3.5166666666666666,left,524.578,223.778,23.231,176.278,0.95,0
211,3.5166666666666666,right,579.74,222.614,23.896,1.754,0.95,0
211,3.5166666666666666,left,239.157,199.931,37.471,190.96,0.9,1
211,3.5166666666666666,right,317.191,198.3,37.502,7.356,0.9,1
211,3.5166666666666666,left,469.696,213.816,38.464,167.398,0.9,1
211,3.5166666666666666,right,495.55,216.121,34.527,-17.654,0.9,1
213,3.55,left,530.876,223.671,21.535,172.333,0.95,0
213,3.55,right,585.313,223.346,21.769,-4.086,0.95,0
213,3.55,left,241.389,200.487,34.577,190.092,0.9,1
213,3.55,right,320.147,197.475,38.827,7.71,0.9,1
213,3.55,left,471.945,212.934,34.493,167.325,0.9,1
213,3.55,right,494.994,216.429,31.904,-14.163,0.9,1
214,3.566666666666667,left,533.849,223.304,21.328,174.549,0.95,0
214,3.566666666666667,right,587.719,223.672,21.331,-9.671,0.95,0
214,3.566666666666667,left,241.896,200.938,36.802,190.689,0.9,1
214,3.566666666666667,right,321.146,197.443,38.184,5.307,0.9,1
214,3.566666666666667,left,471.954,214.433,35.179,166.78,0.9,1
214,3.566666666666667,right,495.588,215.904,33.677,-14.698,0.9,1
215,3.5833333333333335,left,536.663,223.655,22.337,175.496,0.95,0
215,3.5833333333333335,right,588.919,223.28,24.744,-7.192,0.95,0
215,3.5833333333333335,left,243.224,199.463,35.79,189.152,0.9,1
215,3.5833333333333335,right,323.712,197.988,37.95,6.6,0.9,1
215,3.5833333333333335,left,472.407,214.206,34.744,168.165,0.9,1
215,3.5833333333333335,right,494.896,217.241,31.459,-13.24,0.9,1
216,3.6,left,540.071,222.703,21.238,174.24,0.95,0
216,3.6,right,591.366,223.81,23.072,-8.751,0.95,0
216,3.6,left,244.28,200.139,36.36,188.162,0.9,1
216,3.6,right,326.239,198.509,38.582,7.794,0.9,1
216,3.6,left,473.659,213.529,35.689,165.246,0.9,1
216,3.6,right,495.475,215.862,35.512,-17.2,0.9,1
217,3.6166666666666667,left,543.227,223.468,22.553,170.383,0.95,0
217,3.6166666666666667,right,592.93,224.129,22.947,-13.085,0.95,0
217,3.6166666666666667,left,246.544,199.613,37.182,187.001,0.9,1
217,3.6166666666666667,right,327.256,198.281,38.011,8.081,0.9,1
217,3.6166666666666667,left,474.877,213.866,37.473,166.288,0.9,1
217,3.6166666666666667,right,494.849,217.08,32.931,-15.349,0.9,1
217,3.6166666666666667,distractor,44.838,230.41,11.828,87.008,0.35,0
218,3.6333333333333333,left,545.208,223.811,22.302,167.85,0.95,0
218,3.6333333333333333,right,596.007,223.736,21.426,-11.545,0.95,0
218,3.6333333333333333,left,246.346,200.667,37.651,189.581,0.9,1
218,3.6333333333333333,right,329.97,198.302,37.352,4.034,0.9,1
218,3.6333333333333333,left,475.439,213.273,35.754,166.827,0.9,1
218,3.6333333333333333,right,495.799,216.078,32.784,-12.185,0.9,1
219,3.65,left,549.079,223.251,22.753,170.148,0.95,0
219,3.65,right,597.69,224.049,21.676,-9.53,0.95,0
219,3.65,left,249.072,199.836,34.474,186.654,0.9,1
219,3.65,right,331.579,198.546,37.108,6.312,0.9,1
219,3.65,left,477.534,215.903,35.399,166.07,0.9,1
219,3.65,right,495.222,216.715,33.292,-9.589,0.9,1
220,3.6666666666666665,left,552.317,223.007,22.33,176.12,0.95,0
220,3.6666666666666665,right,599.176,224.786,22.814,-6.093,0.95,0
220,3.6666666666666665,left,250.183,199.974,36.873,186.802,0.9,1
220,3.6666666666666665,right,332.864,197.24,37.907,5.35,0.9,1
220,3.6666666666666665,left,476.83,214.504,34.641,164.226,0.9,1
220,3.6666666666666665,right,494.197,217.029,33.174,-13.43,0.9,1
221,3.683333333333333,left,554.66,223.276,22.865,169.119,0.95,0
221,3.683333333333333,right,601.729,224.045,22.13,-9.78,0.95,0
221,3.683333333333333,left,251.411,199.372,36.268,185.545,0.9,1
221,3.683333333333333,right,335.52,198.185,37.673,7.913,0.9,1
221,3.683333333333333,left,478.105,214.518,35.669,167.183,0.9,1
221,3.683333333333333,right,494.786,216.207,30.74,-16.647,0.9,1
222,3.7,left,558.04,224.365,23.349,173.387,0.95,0
222,3.7,right,602.728,224.583,19.924,-15.272,0.95,0
222,3.7,left,253.159,200.036,34.698,184.011,0.9,1
222,3.7,right,337.466,197.04,37.639,5.523,0.9,1
222,3.7,left,478.054,214.279,36.003,167.93,0.9,1
222,3.7,right,496.077,216.596,31.975,-15.431,0.9,1
223,3.716666666666667,left,560.629,223.932,21.544,172.698,0.95,0
223,3.716666666666667,right,604.222,224.484,22.975,-7.299,0.95,0
223,3.716666666666667,left,255.194,199.615,34.036,187.483,0.9,1
223,3.716666666666667,right,338.616,197.669,36.739,6.234,0.9,1
223,3.716666666666667,left,479.245,214.167,34.762,164.823,0.9,1
223,3.716666666666667,right,495.351,216.677,35.454,-13.366,0.9,1
224,3.7333333333333334,left,563.588,223.421,24.394,172.873,0.95,0
224,3.7333333333333334,right,606.14,223.648,22.214,-12.925,0.95,0
224,3.7333333333333334,left,255.716,199.043,34.304,184.252,0.9,1
224,3.7333333333333334,right,340.985,196.337,38.024,5.007,0.9,1
224,3.7333333333333334,left,480.715,214.085,35.297,163.624,0.9,1
224,3.7333333333333334,right,494.993,215.835,32.078,-14.627,0.9,1
224,3.7333333333333334,distractor,318.59,226.633,11.186,70.244,0.35,0
225,3.75,left,565.734,224.264,21.675,165.349,0.95,0
225,3.75,right,607.026,224.88,21.479,-11.97,0.95,0
225,3.75,left,257.089,199.968,32.001,187.697,0.9,1
225,3.75,right,343.265,198.219,37.602,4.296,0.9,1
225,3.75,left,479.831,214.839,35.07,165.225,0.9,1
225,3.75,right,494.325,216.405,33.705,-15.093,0.9,1
226,3.7666666666666666,left,568.753,223.445,20.506,172.842,0.95,0
226,3.7666666666666666,right,608.19,225.176,22.574,-14.578,0.95,0
226,3.7666666666666666,left,258.39,199.64,34.678,184.368,0.9,1
226,3.7666666666666666,right,345.24,197.954,40.538,5.429,0.9,1
226,3.7666666666666666,left,481.568,214.145,36.998,163.646,0.9,1
226,3.7666666666666666,right,494.235,216.848,32.778,-15.756,0.9,1
227,3.783333333333333,left,571.058,224.97,20.243,171.576,0.95,0
227,3.783333333333333,right,610.351,224.077,21.316,-10.501,0.95,0
227,3.783333333333333,left,259.248,199.782,37.248,190.627,0.9,1
227,3.783333333333333,right,346.646,198.261,39.044,3.885,0.9,1
227,3.783333333333333,left,483.092,214.858,35.836,164.213,0.9,1
227,3.783333333333333,right,494.605,216.757,33.421,-17.408,0.9,1
228,3.8,left,573.576,223.582,22.004,168.777,0.95,0
228,3.8,right,612.364,225.14,20.155,-12.973,0.95,0
228,3.8,left,261.682,199.391,35.962,182.629,0.9,1
228,3.8,right,349.173,198.167,36.728,5.047,0.9,1
228,3.8,left,483.047,214.372,34.272,162.593,0.9,1
228,3.8,right,494.378,217.398,32.209,-16.849,0.9,1
229,3.816666666666667,left,576.13,223.562,21.818,167.126,0.95,0
229,3.816666666666667,right,611.673,224.202,20.637,-12.363,0.95,0
229,3.816666666666667,left,262.93,199.666,37.038,187.235,0.9,1
229,3.816666666666667,right,351.224,198.464,36.759,5.787,0.9,1
229,3.816666666666667,left,484.357,215.228,33.935,164.511,0.9,1
230,3.8333333333333335,left,578.038,223.355,20.661,169.781,0.95,0
230,3.8333333333333335,right,611.489,224.377,21.568,-14.722,0.95,0
230,3.8333333333333335,left,264.999,199.303,36.63,185.146,0.9,1
230,3.8333333333333335,right,352.675,197.616,36.294,1.32,0.9,1
230,3.8333333333333335,left,484.86,214.867,33.184,164.123,0.9,1
231,3.85,left,581.887,222.625,23.024,167.638,0.95,0
231,3.85,right,614.223,225.091,23.202,-17.003,0.95,0
231,3.85,left,265.918,200.59,36.43,185.189,0.9,1
231,3.85,right,354.604,198.365,37.865,4.366,0.9,1
231,3.85,left,485.561,215.078,36.497,160.805,0.9,1
231,3.85,distractor,281.492,174.568,10.982,100.71,0.35,0
232,3.8666666666666667,left,583.249,224.516,23.346,166.695,0.95,0
232,3.8666666666666667,right,614.998,224.366,20.737,-14.54,0.95,0
232,3.8666666666666667,left,268.02,199.068,34.533,181.077,0.9,1
232,3.8666666666666667,right,355.894,197.939,37.108,5.321,0.9,1
232,3.8666666666666667,left,486.142,214.378,35.541,163.851,0.9,1
233,3.8833333333333333,left,586.02,223.082,23.828,173.279,0.95,0
233,3.8833333333333333,right,615.815,224.445,23.0,-17.581,0.95,0
233,3.8833333333333333,left,268.767,199.61,36.99,184.432,0.9,1
233,3.8833333333333333,right,359.263,198.655,36.979,3.429,0.9,1
233,3.8833333333333333,left,486.623,215.203,34.607,161.473,0.9,1
234,3.9,left,587.623,223.987,22.249,174.792,0.95,0
234,3.9,right,614.63,224.088,19.517,-12.062,0.95,0
234,3.9,right,489.266,211.345,22.552,11.919,0.95,0
234,3.9,left,270.94,199.14,35.491,184.46,0.9,1
234,3.9,right,360.735,198.68,38.967,5.086,0.9,1
234,3.9,left,486.57,215.524,34.834,164.866,0.9,1
235,3.9166666666666665,left,589.351,225.393,23.594,160.534,0.95,0
235,3.9166666666666665,right,616.539,224.974,20.995,-16.408,0.95,0
235,3.9166666666666665,right,493.004,210.4,22.135,11.377,0.95,0
235,3.9166666666666665,left,272.919,198.06,37.459,185.492,0.9,1
235,3.9166666666666665,right,361.836,198.235,35.907,4.468,0.9,1
235,3.9166666666666665,left,487.085,215.032,34.808,162.919,0.9,1
236,3.933333333333333,left,592.35,223.59,21.43,164.364,0.95,0
236,3.933333333333333,right,616.688,224.491,22.625,-10.857,0.95,0
236,3.933333333333333,right,495.686,211.418,22.81,7.401,0.95,0
236,3.933333333333333,left,274.525,198.54,37.395,184.633,0.9,1
236,3.933333333333333,right,366.03,198.284,36.6,5.075,0.9,1
236,3.933333333333333,left,488.295,214.548,33.948,166.698,0.9,1
237,3.95,left,593.502,223.962,22.26,167.813,0.95,0
237,3.95,right,616.794,225.485,23.063,-14.41,0.95,0
237,3.95,right,500.506,211.731,20.864,9.042,0.95,0
237,3.95,left,275.25,197.7,34.495,186.506,0.9,1
237,3.95,right,366.085,198.035,38.58,4.108,0.9,1
237,3.95,left,489.637,214.851,33.881,167.014,0.9,1
238,3.966666666666667,left,597.038,224.793,20.877,166.975,0.95,0
238,3.966666666666667,right,616.622,224.596,21.35,-11.771,0.95,0
238,3.966666666666667,right,504.129,211.79,22.503,10.614,0.95,0
238,3.966666666666667,left,277.328,198.354,34.7,185.96,0.9,1
238,3.966666666666667,right,368.165,198.126,35.51,2.789,0.9,1
238,3.966666666666667,left,489.286,214.809,34.568,166.536,0.9,1
238,3.966666666666667,distractor,347.465,53.661,11.472,70.402,0.35,0
239,3.9833333333333334,left,597.846,223.45,20.396,165.218,0.95,0
239,3.9833333333333334,right,617.24,225.832,21.313,-17.071,0.95,0
239,3.9833333333333334,right,507.724,211.523,20.769,3.002,0.95,0
239,3.9833333333333334,left,278.183,198.231,37.405,182.914,0.9,1
239,3.9833333333333334,right,369.683,197.949,35.072,0.984,0.9,1
239,3.9833333333333334,left,490.359,214.177,35.506,165.507,0.9,1
241,4.016666666666667,left,601.304,224.383,20.535,162.223,0.95,0
241,4.016666666666667,right,617.393,225.236,20.237,-15.328,0.95,0
241,4.016666666666667,right,515.346,211.738,23.237,14.031,0.95,0
241,4.016666666666667,left,282.409,198.823,34.534,184.905,0.9,1
241,4.016666666666667,right,373.776,198.11,39.012,1.526,0.9,1
241,4.016666666666667,left,491.358,215.621,36.971,164.397,0.9,1
242,4.033333333333333,left,603.665,224.817,23.742,167.482,0.95,0
242,4.033333333333333,right,617.298,226.458,20.811,-15.262,0.95,0
242,4.033333333333333,right,519.027,212.291,23.897,3.636,0.95,0
242,4.033333333333333,left,283.478,199.453,35.757,182.883,0.9,1
242,4.033333333333333,right,376.693,198.182,35.703,2.298,0.9,1
242,4.033333333333333,left,491.409,214.75,34.838,167.108,0.9,1
243,4.05,left,605.31,223.257,20.377,162.922,0.95,0
243,4.05,right,617.387,224.833,20.098,-13.128,0.95,0
243,4.05,right,522.92,211.979,23.174,10.955,0.95,0
243,4.05,left,285.754,199.794,36.622,183.442,0.9,1
243,4.05,right,378.317,198.0,38.448,2.742,0.9,1
243,4.05,left,492.505,214.701,35.815,162.219,0.9,1
244,4.066666666666666,left,606.209,224.418,22.361,167.973,0.95,0
244,4.066666666666666,right,527.512,210.789,21.828,-1.164,0.95,0
244,4.066666666666666,left,287.504,198.841,34.791,184.024,0.9,1
244,4.066666666666666,right,380.217,198.691,37.423,3.895,0.9,1
244,4.066666666666666,left,493.416,215.007,32.765,164.134,0.9,1
245,4.083333333333333,left,607.845,224.558,22.068,163.483,0.95,0
245,4.083333333333333,right,531.071,210.397,21.983,2.854,0.95,0
245,4.083333333333333,left,289.87,199.289,35.595,182.907,0.9,1
245,4.083333333333333,right,381.773,197.587,38.049,0.215,0.9,1
245,4.083333333333333,left,492.636,215.45,34.874,165.936,0.9,1
245,4.083333333333333,distractor,292.056,341.884,6.885,102.657,0.35,0
246,4.1,left,608.84,224.051,21.702,170.924,0.95,0
246,4.1,right,535.048,212.249,19.239,0.377,0.95,0
246,4.1,left,292.248,199.674,36.828,184.011,0.9,1
246,4.1,right,383.675,198.083,39.565,2.18,0.9,1
246,4.1,left,493.838,214.457,35.477,161.266,0.9,1
247,4.116666666666666,left,609.576,224.244,21.718,164.243,0.95,0
247,4.116666666666666,right,538.686,211.925,22.743,6.995,0.95,0
247,4.116666666666666,left,292.41,198.262,37.691,182.998,0.9,1
247,4.116666666666666,right,386.324,196.986,38.531,4.674,0.9,1
247,4.116666666666666,left,493.844,215.149,34.402,163.432,0.9,1
248,4.133333333333334,left,610.766,224.97,21.69,162.354,0.95,0
248,4.133333333333334,left,487.491,211.413,19.966,181.257,0.95,0
248,4.133333333333334,right,541.976,211.29,20.798,1.851,0.95,0
248,4.133333333333334,left,294.595,198.47,37.659,183.733,0.9,1
248,4.133333333333334,right,387.91,198.036,38.48,1.877,0.9,1
248,4.133333333333334,left,494.527,215.487,33.886,163.225,0.9,1
249,4.15,left,613.41,225.486,21.924,165.825,0.95,0
249,4.15,left,490.176,212.524,19.931,182.224,0.95,0
249,4.15,right,545.055,211.131,20.186,-0.983,0.95,0
249,4.15,left,297.155,199.302,36.923,181.432,0.9,1
249,4.15,right,389.746,198.195,37.897,-1.316,0.9,1
249,4.15,left,494.652,216.093,34.021,164.152,0.9,1
250,4.166666666666667,left,613.944,224.355,19.775,161.98,0.95,0
250,4.166666666666667,left,493.268,212.171,22.61,179.159,0.95,0
250,4.166666666666667,right,549.322,211.446,23.885,-0.171,0.95,0
250,4.166666666666667,left,298.261,197.352,36.314,181.424,0.9,1
250,4.166666666666667,right,392.096,197.797,36.196,3.524,0.9,1
250,4.166666666666667,left,496.084,215.625,34.562,161.369,0.9,1
251,4.183333333333334,left,613.446,224.818,23.412,165.35,0.95,0
251,4.183333333333334,left,496.41,212.275,22.864,180.006,0.95,0
251,4.183333333333334,right,553.053,212.063,22.639,4.469,0.95,0
251,4.183333333333334,left,301.514,198.313,37.58,182.798,0.9,1
251,4.183333333333334,right,394.432,197.528,38.403,0.255,0.9,1
251,4.183333333333334,left,495.878,215.7,36.811,163.743,0.9,1
252,4.2,left,613.849,224.509,22.207,162.351,0.95,0
252,4.2,left,501.419,212.365,22.619,178.129,0.95,0
252,4.2,right,556.658,211.72,23.708,-2.452,0.95,0
252,4.2,left,302.045,198.993,37.791,182.356,0.9,1
252,4.2,right,395.923,198.687,37.743,-0.951,0.9,1
252,4.2,left,496.738,216.111,35.392,164.543,0.9,1
252,4.2,distractor,104.901,251.975,12.854,91.011,0.35,0
253,4.216666666666667,left,614.655,224.844,19.419,164.663,0.95,0
253,4.216666666666667,left,505.193,212.115,22.539,175.649,0.95,0
253,4.216666666666667,right,560.698,211.868,21.906,-1.917,0.95,0
253,4.216666666666667,left,304.854,197.884,37.064,180.548,0.9,1
253,4.216666666666667,right,397.969,198.684,36.64,-2.23,0.9,1
253,4.216666666666667,left,495.022,216.446,34.843,165.746,0.9,1
254,4.233333333333333,left,616.265,224.229,19.3,165.952,0.95,0
254,4.233333333333333,left,508.043,211.936,20.236,180.545,0.95,0
254,4.233333333333333,right,563.797,210.785,21.201,-2.125,0.95,0
254,4.233333333333333,left,305.366,198.324,37.263,180.007,0.9,1
254,4.233333333333333,right,400.571,199.353,34.788,1.852,0.9,1
254,4.233333333333333,left,497.203,215.925,33.406,162.859,0.9,1
255,4.25,left,616.144,225.588,20.62,163.559,0.95,0
255,4.25,left,512.134,211.325,22.104,177.186,0.95,0
255,4.25,right,568.159,211.63,19.372,-1.799,0.95,0
255,4.25,left,307.3,198.464,37.591,183.138,0.9,1
255,4.25,right,401.036,198.186,38.039,1.511,0.9,1
255,4.25,left,496.12,215.518,33.966,163.612,0.9,1
256,4.266666666666667,left,617.749,225.377,19.579,167.044,0.95,0
256,4.266666666666667,left,515.313,212.443,20.58,177.58,0.95,0
256,4.266666666666667,right,571.198,212.103,21.203,-2.924,0.95,0
256,4.266666666666667,left,310.33,198.492,35.668,178.407,0.9,1
256,4.266666666666667,right,403.934,198.551,37.328,0.755,0.9,1
256,4.266666666666667,left,498.098,215.689,34.226,165.376,0.9,1
257,4.283333333333333,left,518.771,212.655,22.858,178.885,0.95,0
257,4.283333333333333,right,574.479,211.606,21.355,-6.119,0.95,0
257,4.283333333333333,right,220.563,216.8,33.947,15.832,0.9,1
257,4.283333333333333,left,311.452,198.832,37.71,180.198,0.9,1
257,4.283333333333333,right,405.889,197.296,38.721,-1.887,0.9,1
257,4.283333333333333,left,497.886,215.499,34.525,162.658,0.9,1
258,4.3,left,522.628,211.477,21.241,177.996,0.95,0
258,4.3,right,579.119,212.515,21.83,-3.523,0.95,0
258,4.3,right,220.799,217.918,32.62,13.314,0.9,1
258,4.3,left,313.848,197.652,36.655,185.257,0.9,1
258,4.3,right,408.185,198.398,38.111,-1.582,0.9,1
259,4.316666666666666,left,525.475,211.095,21.409,172.39,0.95,0
259,4.316666666666666,right,581.325,212.026,21.218,-4.545,0.95,0
259,4.316666666666666,right,220.857,216.106,33.983,19.894,0.9,1
259,4.316666666666666,left,314.559,198.387,40.062,180.336,0.9,1
259,4.316666666666666,right,408.706,197.907,38.104,-0.11,0.9,1
259,4.316666666666666,distractor,123.027,377.75,8.9,85.521,0.35,1
260,4.333333333333333,left,529.785,211.532,20.869,177.497,0.95,0
260,4.333333333333333,right,583.836,211.751,22.353,-3.763,0.95,0
260,4.333333333333333,right,222.355,215.668,32.254,15.27,0.9,1
260,4.333333333333333,left,317.424,198.372,37.269,181.703,0.9,1
260,4.333333333333333,right,410.525,198.58,37.893,1.283,0.9,1
261,4.35,left,533.269,211.341,22.319,172.666,0.95,0
261,4.35,right,587.316,211.536,21.404,-3.177,0.95,0
261,4.35,right,220.918,215.46,34.882,14.817,0.9,1
261,4.35,left,319.779,198.817,35.599,181.106,0.9,1
261,4.35,right,412.416,197.443,38.453,-1.848,0.9,1
262,4.366666666666666,left,536.682,212.154,21.676,179.014,0.95,0
262,4.366666666666666,right,592.598,212.062,21.153,-2.915,0.95,0
262,4.366666666666666,right,225.987,234.031,16.752,15.588,0.92,0
262,4.366666666666666,right,221.823,216.441,34.738,13.774,0.9,1
262,4.366666666666666,left,321.209,198.417,35.647,180.424,0.9,1
262,4.366666666666666,right,414.207,199.069,37.773,-1.796,0.9,1
264,4.4,left,543.861,213.112,23.498,171.428,0.95,0
264,4.4,right,596.376,212.037,21.36,-4.174,0.95,0
264,4.4,right,227.777,234.254,15.676,19.04,0.92,0
264,4.4,right,222.881,214.398,33.537,11.304,0.9,1
